run_id,run_datetime,platform,region,chain_or_seller,store_id,product_id_platform,discount_id,product_title_raw,normalized_product_key,detected_brand,core_dairy_category,product_type,pack_size,original_price,current_price,discount_amount,discount_percent,availability_status,current_active_flag,quantity_if_available,promo_badges,snapp_score_proxy,source_json_path,source_csv,run_datetime_parsed,is_core_dairy
20260614_094422_snapp_market_party,2026-06-14T09:44:22,snapp_market_party,snapp_market_party_tehran_probe,هایپراستار باکری ۲ (همواره تخفیف),117173,5686817,4302456031,نوشابه کولا کوکاکولا 1.5 لیتری,unknown | non_dairy_or_unknown |  | 1.5 لیتری | نوشابه کولا کوکاکولا 1.5 لیتری,unknown,non_dairy_or_unknown,,1.5 لیتری,111000,61050,49950,45.0,active,True,199,[],11074,data.vendors[14].personalizedProducts[0],snapp_market_party_runs\20260614_094422_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 09:44:22,False
20260614_094422_snapp_market_party,2026-06-14T09:44:22,snapp_market_party,snapp_market_party_tehran_probe,هایپراستار باکری ۲ (همواره تخفیف),117173,4087526,4302456038,پنیر فتا دوشه هراز 400 گرمی,هراز | پنیر | پنیر فتا | 400 گرمی | پنیر فتا دوشه هراز 400 گرمی,هراز,پنیر,پنیر فتا,400 گرمی,179000,132460,46540,26.0,active,True,200,[],10326,data.vendors[14].personalizedProducts[4],snapp_market_party_runs\20260614_094422_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 09:44:22,True
20260614_094422_snapp_market_party,2026-06-14T09:44:22,snapp_market_party,snapp_market_party_tehran_probe,هایپراستار باکری ۲ (همواره تخفیف),117173,9686870,4302456036,پنیر لاکتیکی هراز (1.1 کیلو گرم),هراز | پنیر | پنیر لاکتیکی | 1.1 کیلو گرم | پنیر لاکتیکی هراز (1.1 کیلو گرم),هراز,پنیر,پنیر لاکتیکی,1.1 کیلو گرم,652000,475960,176040,27.0,active,True,16,[],3205,data.vendors[14].products[8],snapp_market_party_runs\20260614_094422_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 09:44:22,True
20260614_094422_snapp_market_party,2026-06-14T09:44:22,snapp_market_party,snapp_market_party_tehran_probe,هایپراستار باکری ۲ (همواره تخفیف),117173,8984685,4302456034,پنیر لبنه کالین 300 گرمی,کالین | پنیر | پنیر لبنه | 300 گرمی | پنیر لبنه کالین 300 گرمی,کالین,پنیر,پنیر لبنه,300 گرمی,170000,113900,56100,33.0,active,True,11,[],3280,data.vendors[14].products[5],snapp_market_party_runs\20260614_094422_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 09:44:22,True
20260614_094422_snapp_market_party,2026-06-14T09:44:22,snapp_market_party,snapp_market_party_tehran_probe,هایپراستار باکری ۲ (همواره تخفیف),117173,15009713,4302456039,پودر کافی میکس 3 در 1 کلاسیک نسکافه 24 عددی,unknown | non_dairy_or_excluded |  | 24 عددی | پودر کافی میکس 3 در 1 کلاسیک نسکافه 24 عددی,unknown,non_dairy_or_excluded,,24 عددی,840000,579600,260400,31.0,active,True,200,[],3257,data.vendors[14].products[6],snapp_market_party_runs\20260614_094422_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 09:44:22,False
20260614_094422_snapp_market_party,2026-06-14T09:44:22,snapp_market_party,snapp_market_party_tehran_probe,هایپراستار باکری ۲ (همواره تخفیف),117173,9676376,4302456042,چیز برگر پمینا کاله 4 عددی,کاله | non_dairy_or_excluded |  | 4 عددی | چیز برگر پمینا کاله 4 عددی,کاله,non_dairy_or_excluded,,4 عددی,690000,489900,200100,29.0,active,True,45,[],3200,data.vendors[14].products[9],snapp_market_party_runs\20260614_094422_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 09:44:22,False
20260614_094422_snapp_market_party,2026-06-14T09:44:22,snapp_market_party,snapp_market_party_tehran_probe,هایپراستار باکری ۲ (همواره تخفیف),117173,4090798,4302456059,چیپس دل مزه فلفل سیاه مزمز 90 گرمی,unknown | non_dairy_or_excluded |  | 90 گرمی | چیپس دل مزه فلفل سیاه مزمز 90 گرمی,unknown,non_dairy_or_excluded,,90 گرمی,105000,85050,19950,19.0,active,True,109,[],10155,data.vendors[14].personalizedProducts[9],snapp_market_party_runs\20260614_094422_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 09:44:22,False
20260614_094422_snapp_market_party,2026-06-14T09:44:22,snapp_market_party,snapp_market_party_tehran_probe,هایپراستار باکری ۲ (همواره تخفیف),117173,4088654,4302456041,چیپس سرکه چی توز 65 گرمی,unknown | non_dairy_or_excluded |  | 65 گرمی | چیپس سرکه چی توز 65 گرمی,unknown,non_dairy_or_excluded,,65 گرمی,70000,15400,54600,78.0,active,True,93,[],10960,data.vendors[14].personalizedProducts[1],snapp_market_party_runs\20260614_094422_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 09:44:22,False
20260614_094422_snapp_market_party,2026-06-14T09:44:22,snapp_market_party,snapp_market_party_tehran_probe,هایپراستار باکری ۲ (همواره تخفیف),117173,4088652,4302456009,چیپس نمکی چی توز 65 گرمی,unknown | non_dairy_or_excluded |  | 65 گرمی | چیپس نمکی چی توز 65 گرمی,unknown,non_dairy_or_excluded,,65 گرمی,70000,50400,19600,28.0,active,True,140,[],10506,data.vendors[14].personalizedProducts[3],snapp_market_party_runs\20260614_094422_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 09:44:22,False
20260614_094422_snapp_market_party,2026-06-14T09:44:22,snapp_market_party,snapp_market_party_tehran_probe,هایپراستار باکری ۲ (همواره تخفیف),117173,15022792,4302456021,کافی میت خامه ای غیر لبنی نستله 200 گرمی,unknown | non_dairy_or_excluded |  | 200 گرمی | کافی میت خامه ای غیر لبنی نستله 200 گرمی,unknown,non_dairy_or_excluded,,200 گرمی,420000,281400,138600,33.0,active,True,45,[],3249,data.vendors[14].products[7],snapp_market_party_runs\20260614_094422_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 09:44:22,False
20260614_094422_snapp_market_party,2026-06-14T09:44:22,snapp_market_party,snapp_market_party_tehran_probe,هایپراستار باکری ۲ (همواره تخفیف),117173,6152096,4302456024,کرم کاکائو دبل چاکلت فرمند 100 گرمی,unknown | non_dairy_or_unknown |  | 100 گرمی | کرم کاکائو دبل چاکلت فرمند 100 گرمی,unknown,non_dairy_or_unknown,,100 گرمی,220000,145200,74800,34.0,active,True,8,[],3412,data.vendors[14].products[2],snapp_market_party_runs\20260614_094422_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 09:44:22,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت ایثار - یاران دریان (جردن),114441,4087821,4302806050,بستنی قیفی وانیلی دومینو 85 گرمی,دومینو | non_dairy_or_excluded |  | 85 گرمی | بستنی قیفی وانیلی دومینو 85 گرمی,دومینو,non_dairy_or_excluded,,85 گرمی,70000,50400,19600,28.0,active,True,27,[],10208,data.vendors[2].personalizedProducts[6],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت ایثار - یاران دریان (جردن),114441,4086983,4302806070,بستنی قیفی کاکائویی دورادو دومینو 90 گرمی,دومینو | non_dairy_or_excluded |  | 90 گرمی | بستنی قیفی کاکائویی دورادو دومینو 90 گرمی,دومینو,non_dairy_or_excluded,,90 گرمی,70000,50400,19600,28.0,active,True,20,[],10191,data.vendors[2].personalizedProducts[7],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت ایثار - یاران دریان (جردن),114441,4087820,4302806067,بستنی چوبی شیری دومینو 70 گرمی,دومینو | non_dairy_or_excluded |  | 70 گرمی | بستنی چوبی شیری دومینو 70 گرمی,دومینو,non_dairy_or_excluded,,70 گرمی,50000,500,49500,99.0,active,True,22,[],10326,data.vendors[2].personalizedProducts[0],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت ایثار - یاران دریان (جردن),114441,4088334,4302806062,بیسکویت سبوس دار ساقه طلایی مینو 200 گرمی,unknown | non_dairy_or_excluded |  | 200 گرمی | بیسکویت سبوس دار ساقه طلایی مینو 200 گرمی,unknown,non_dairy_or_excluded,,200 گرمی,70000,50400,19600,28.0,active,True,200,[],10210,data.vendors[2].personalizedProducts[5],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت ایثار - یاران دریان (جردن),114441,4092167,4302806073,تخم مرغ ممتاز سیمرغ 9 عددی,unknown | non_dairy_or_unknown |  | 9 عددی | تخم مرغ ممتاز سیمرغ 9 عددی,unknown,non_dairy_or_unknown,,9 عددی,211500,177660,33840,16.0,active,True,13,[],3411,data.vendors[2].products[1],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت ایثار - یاران دریان (جردن),114441,4082670,4302806068,سبزی قورمه منجمد پمینا کاله 400 گرمی,کاله | non_dairy_or_excluded |  | 400 گرمی | سبزی قورمه منجمد پمینا کاله 400 گرمی,کاله,non_dairy_or_excluded,,400 گرمی,150000,105000,45000,30.0,active,True,5,[],3234,data.vendors[2].products[8],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت ایثار - یاران دریان (جردن),114441,4082198,4302806086,شنیسل سینه مرغ 70% پمینا کاله 540 گرمی,کاله | non_dairy_or_excluded |  | 540 گرمی | شنیسل سینه مرغ 70% پمینا کاله 540 گرمی,کاله,non_dairy_or_excluded,,540 گرمی,602100,445554,156546,26.0,active,True,4,[],3343,data.vendors[2].products[3],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت ایثار - یاران دریان (جردن),114441,4085628,4302806042,نوشابه پرتقالی فانتا 1.5 لیتری,unknown | non_dairy_or_unknown |  | 1.5 لیتری | نوشابه پرتقالی فانتا 1.5 لیتری,unknown,non_dairy_or_unknown,,1.5 لیتری,111000,61050,49950,45.0,active,True,17,[],10285,data.vendors[2].personalizedProducts[2],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت ایثار - یاران دریان (جردن),114441,4085626,4302806043,نوشابه کولا کوکاکولا 1.5 لیتری,unknown | non_dairy_or_unknown |  | 1.5 لیتری | نوشابه کولا کوکاکولا 1.5 لیتری,unknown,non_dairy_or_unknown,,1.5 لیتری,111000,61050,49950,45.0,active,True,120,[],10238,data.vendors[2].personalizedProducts[3],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت ایثار - یاران دریان (جردن),114441,15079347,4302806087,نوشابه کولا کوکاکولا 1.5 لیتری,unknown | non_dairy_or_unknown |  | 1.5 لیتری | نوشابه کولا کوکاکولا 1.5 لیتری,unknown,non_dairy_or_unknown,,1.5 لیتری,111000,71040,39960,36.0,active,True,7,[],10236,data.vendors[2].personalizedProducts[4],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت ایثار - یاران دریان (جردن),114441,4087526,4302806081,پنیر فتا دوشه هراز 400 گرمی,هراز | پنیر | پنیر فتا | 400 گرمی | پنیر فتا دوشه هراز 400 گرمی,هراز,پنیر,پنیر فتا,400 گرمی,179000,130670,48330,27.0,active,True,2,[],3354,data.vendors[2].products[2],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,True
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت ایثار - یاران دریان (جردن),114441,15010835,4302806078,پودر کافی میکس 2 در 1 بدون قند نسکافه 24 عددی,unknown | non_dairy_or_excluded |  | 24 عددی | پودر کافی میکس 2 در 1 بدون قند نسکافه 24 عددی,unknown,non_dairy_or_excluded,,24 عددی,890000,685300,204700,23.0,active,True,4,[],3290,data.vendors[2].products[5],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت ایثار - یاران دریان (جردن),114441,15009713,4302806038,پودر کافی میکس 3 در 1 کلاسیک نسکافه 24 عددی,unknown | non_dairy_or_excluded |  | 24 عددی | پودر کافی میکس 3 در 1 کلاسیک نسکافه 24 عددی,unknown,non_dairy_or_excluded,,24 عددی,840000,646800,193200,23.0,active,True,81,[],3292,data.vendors[2].products[4],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت ایثار - یاران دریان (جردن),114441,4090798,4302806044,چیپس دل مزه فلفل سیاه مزمز 90 گرمی,unknown | non_dairy_or_excluded |  | 90 گرمی | چیپس دل مزه فلفل سیاه مزمز 90 گرمی,unknown,non_dairy_or_excluded,,90 گرمی,105000,79800,25200,24.0,active,True,21,[],10142,data.vendors[2].personalizedProducts[9],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت ایثار - یاران دریان (جردن),114441,4090799,4302806060,چیپس دل مزه نمکی مزمز 90 گرمی,unknown | non_dairy_or_excluded |  | 90 گرمی | چیپس دل مزه نمکی مزمز 90 گرمی,unknown,non_dairy_or_excluded,,90 گرمی,105000,79800,25200,24.0,active,True,28,[],10146,data.vendors[2].personalizedProducts[8],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت ایثار - یاران دریان (جردن),114441,4088583,4302806049,چیپس نمکی مزمز 65 گرمی,unknown | non_dairy_or_excluded |  | 65 گرمی | چیپس نمکی مزمز 65 گرمی,unknown,non_dairy_or_excluded,,65 گرمی,70000,32900,37100,53.0,active,True,22,[],10298,data.vendors[2].personalizedProducts[1],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت ایثار - یاران دریان (جردن),114441,4092448,4302806064,کالباس خشک گوشت 60% کاله 300 گرمی,کاله | non_dairy_or_excluded |  | 300 گرمی | کالباس خشک گوشت 60% کاله 300 گرمی,کاله,non_dairy_or_excluded,,300 گرمی,511000,393470,117530,23.0,active,True,4,[],3250,data.vendors[2].products[7],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت ایثار - یاران دریان (جردن),114441,4091897,4302806069,کالباس ژیگو گوشت ۸۰٪ سولیکو کاله 300 گرمی,کاله | non_dairy_or_excluded |  | 300 گرمی | کالباس ژیگو گوشت ۸۰٪ سولیکو کاله 300 گرمی,کاله,non_dairy_or_excluded,,300 گرمی,659000,520610,138390,21.0,active,True,5,[],3181,data.vendors[2].products[9],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت ایثار - یاران دریان (جردن),114441,9735705,4302806052,کنسرو خوراک بادمجان دلوسه 400 گرمی,دلوسه | non_dairy_or_unknown |  | 400 گرمی | کنسرو خوراک بادمجان دلوسه 400 گرمی,دلوسه,non_dairy_or_unknown,,400 گرمی,228000,180120,47880,21.0,active,True,4,[],3412,data.vendors[2].products[0],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت ایثار - یاران دریان (جردن),114441,9725977,4302806077,کنسرو لوبیا چیتی با سس گوجه فرنگی دلوسه 400 گرمی,دلوسه | non_dairy_or_excluded |  | 400 گرمی | کنسرو لوبیا چیتی با سس گوجه فرنگی دلوسه 400 گرمی,دلوسه,non_dairy_or_excluded,,400 گرمی,149900,110926,38974,26.0,active,True,108,[],3252,data.vendors[2].products[6],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت باستان - یاران دریان (ونک),70557,5024718,4302710308,اسنک پنیری موتوری چی توز 95 گرمی,unknown | non_dairy_or_excluded |  | 95 گرمی | اسنک پنیری موتوری چی توز 95 گرمی,unknown,non_dairy_or_excluded,,95 گرمی,70000,50400,19600,28.0,active,True,9,[],10321,data.vendors[7].personalizedProducts[2],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت باستان - یاران دریان (ونک),70557,4083530,4302710310,اسپری چند منظوره سطوح سبز دامستوس 750 میلی لیتری,unknown | non_dairy_or_excluded |  | 750 میلی لیتری | اسپری چند منظوره سطوح سبز دامستوس 750 میلی لیتری,unknown,non_dairy_or_excluded,,750 میلی لیتری,265000,190800,74200,28.0,active,True,63,[],3304,data.vendors[7].products[4],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت باستان - یاران دریان (ونک),70557,4082690,4302710289,برگر گوشت 80% ویژه پمینا کاله 4 عددی,کاله | non_dairy_or_excluded |  | 4 عددی | برگر گوشت 80% ویژه پمینا کاله 4 عددی,کاله,non_dairy_or_excluded,,4 عددی,655000,504350,150650,23.0,active,True,6,[],3268,data.vendors[7].products[5],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت باستان - یاران دریان (ونک),70557,4087821,4302710330,بستنی قیفی وانیلی دومینو 85 گرمی,دومینو | non_dairy_or_excluded |  | 85 گرمی | بستنی قیفی وانیلی دومینو 85 گرمی,دومینو,non_dairy_or_excluded,,85 گرمی,70000,50400,19600,28.0,active,True,10,[],10188,data.vendors[7].personalizedProducts[8],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت باستان - یاران دریان (ونک),70557,4087820,4302710332,بستنی چوبی شیری دومینو 70 گرمی,دومینو | non_dairy_or_excluded |  | 70 گرمی | بستنی چوبی شیری دومینو 70 گرمی,دومینو,non_dairy_or_excluded,,70 گرمی,50000,30000,20000,40.0,active,True,35,[],10259,data.vendors[7].personalizedProducts[3],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت باستان - یاران دریان (ونک),70557,9729065,4302710326,بستنی چوبی یخی بلوبری جیتو کاله 64 گرمی,کاله | non_dairy_or_excluded |  | 64 گرمی | بستنی چوبی یخی بلوبری جیتو کاله 64 گرمی,کاله,non_dairy_or_excluded,,64 گرمی,30000,300,29700,99.0,active,True,42,[],10350,data.vendors[7].personalizedProducts[0],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت باستان - یاران دریان (ونک),70557,4082669,4302710295,ذرت منجمد پمینا کاله 400 گرمی,کاله | non_dairy_or_excluded |  | 400 گرمی | ذرت منجمد پمینا کاله 400 گرمی,کاله,non_dairy_or_excluded,,400 گرمی,185000,138750,46250,25.0,active,True,7,[],3260,data.vendors[7].products[7],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت باستان - یاران دریان (ونک),70557,4082730,4302710293,سبزی آش منجمد پمینا کاله 400 گرمی,کاله | non_dairy_or_excluded |  | 400 گرمی | سبزی آش منجمد پمینا کاله 400 گرمی,کاله,non_dairy_or_excluded,,400 گرمی,150000,90000,60000,40.0,active,True,7,[],3356,data.vendors[7].products[2],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت باستان - یاران دریان (ونک),70557,4082670,4302710292,سبزی قورمه منجمد پمینا کاله 400 گرمی,کاله | non_dairy_or_excluded |  | 400 گرمی | سبزی قورمه منجمد پمینا کاله 400 گرمی,کاله,non_dairy_or_excluded,,400 گرمی,150000,90000,60000,40.0,active,True,5,[],3317,data.vendors[7].products[3],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت باستان - یاران دریان (ونک),70557,9732223,4302710304,شکر سفید معجزه 900 گرمی,unknown | non_dairy_or_unknown |  | 900 گرمی | شکر سفید معجزه 900 گرمی,unknown,non_dairy_or_unknown,,900 گرمی,150000,112500,37500,25.0,active,True,36,[],3441,data.vendors[7].products[0],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت باستان - یاران دریان (ونک),70557,9704459,4302710321,شیر پرچرب تازه مزرعه ماهشام 945 میلی لیتری,ماهشام | شیر | شیر پرچرب | 945 میلی لیتری | شیر پرچرب تازه مزرعه ماهشام 945 میلی لیتری,ماهشام,شیر,شیر پرچرب,945 میلی لیتری,161000,122360,38640,24.0,active,True,8,[],10153,data.vendors[7].personalizedProducts[9],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,True
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت باستان - یاران دریان (ونک),70557,4085628,4302710311,نوشابه پرتقالی فانتا 1.5 لیتری,unknown | non_dairy_or_unknown |  | 1.5 لیتری | نوشابه پرتقالی فانتا 1.5 لیتری,unknown,non_dairy_or_unknown,,1.5 لیتری,111000,61050,49950,45.0,active,True,19,[],10325,data.vendors[7].personalizedProducts[1],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت باستان - یاران دریان (ونک),70557,4085626,4302710302,نوشابه کولا کوکاکولا 1.5 لیتری,unknown | non_dairy_or_unknown |  | 1.5 لیتری | نوشابه کولا کوکاکولا 1.5 لیتری,unknown,non_dairy_or_unknown,,1.5 لیتری,111000,61050,49950,45.0,active,True,122,[],10240,data.vendors[7].personalizedProducts[5],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت باستان - یاران دریان (ونک),70557,15010836,4302710325,پودر کافی میکس 3 در 1 Strong نسکافه 24 عددی,unknown | non_dairy_or_excluded |  | 24 عددی | پودر کافی میکس 3 در 1 Strong نسکافه 24 عددی,unknown,non_dairy_or_excluded,,24 عددی,880000,695200,184800,21.0,active,True,15,[],3243,data.vendors[7].products[9],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت باستان - یاران دریان (ونک),70557,15009713,4302710301,پودر کافی میکس 3 در 1 کلاسیک نسکافه 24 عددی,unknown | non_dairy_or_excluded |  | 24 عددی | پودر کافی میکس 3 در 1 کلاسیک نسکافه 24 عددی,unknown,non_dairy_or_excluded,,24 عددی,840000,663600,176400,21.0,active,True,168,[],3253,data.vendors[7].products[8],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت باستان - یاران دریان (ونک),70557,4417004,4302710324,چیپس سرکه ای مزمز 65 گرمی,unknown | non_dairy_or_excluded |  | 65 گرمی | چیپس سرکه ای مزمز 65 گرمی,unknown,non_dairy_or_excluded,,65 گرمی,60000,37200,22800,38.0,active,True,6,[],10250,data.vendors[7].personalizedProducts[4],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
